date,Open,High,Low,Close,Adj Close,Volume,,Label
02-07-2018,193.369995,197.449997,192.220001,197.360001,197.150818,13961600,,1
03-07-2018,194.550003,195.399994,192.520004,192.729996,192.525726,13489500,,0
05-07-2018,194.740005,198.649994,194.029999,198.449997,198.239655,19684200,,1
06-07-2018,198.449997,203.639999,197.699997,203.229996,203.014587,19740100,,1
09-07-2018,204.929993,205.800003,202.119995,204.740005,204.52301,18149400,,0
10-07-2018,204.5,204.910004,202.259995,203.539993,203.324265,13190100,,0
11-07-2018,202.220001,204.5,201.75,202.539993,202.325317,12927400,,1
12-07-2018,203.429993,207.080002,203.190002,206.919998,206.700684,15454700,,1
13-07-2018,207.809998,208.429993,206.449997,207.320007,207.100266,11486800,,0
16-07-2018,207.5,208.720001,206.839996,207.229996,207.010361,11078200,,0
17-07-2018,204.899994,210.460007,204.839996,209.990005,209.767441,15349900,,1
18-07-2018,209.820007,210.990005,208.440002,209.360001,209.138107,15334900,,0
19-07-2018,208.770004,209.990005,207.759995,208.089996,207.869446,11350400,,0
20-07-2018,208.850006,211.5,208.5,209.940002,209.717484,16163900,,1
23-07-2018,210.580002,211.619995,208.800003,210.910004,210.686462,16732000,,1
24-07-2018,215.110001,216.199997,212.600006,214.669998,214.442474,28468700,,0
25-07-2018,215.720001,218.619995,214.270004,217.5,217.26947,58954200,,1
26-07-2018,174.889999,180.130005,173.75,176.259995,176.073181,169803700,,1
27-07-2018,179.869995,179.929993,173,174.889999,174.704636,60073700,,0
30-07-2018,175.300003,175.300003,166.559998,171.059998,170.878693,65280800,,0
31-07-2018,170.669998,174.240005,170,172.580002,172.397079,40356500,,1
01-08-2018,173.929993,175.080002,170.899994,171.649994,171.468063,34042100,,0
02-08-2018,170.679993,176.789993,170.270004,176.369995,176.18306,32400000,,1
03-08-2018,177.690002,178.850006,176.149994,177.779999,177.591568,24763400,,1
06-08-2018,178.970001,185.789993,178.380005,185.690002,185.493195,49716200,,1
07-08-2018,186.5,188.300003,183.720001,183.809998,183.615173,33398600,,0
08-08-2018,184.75,186.850006,183.759995,185.179993,184.983719,22205200,,1
09-08-2018,185.850006,186.570007,182.479996,183.089996,182.895935,19732100,,0
10-08-2018,182.039993,182.100006,179.419998,180.259995,180.068939,21500400,,0
13-08-2018,180.100006,182.610001,178.899994,180.050003,179.859177,17423300,,0
14-08-2018,180.710007,181.990005,178.619995,181.110001,180.918045,19102000,,1
15-08-2018,179.339996,180.869995,174.779999,179.529999,179.339722,33020200,,1
16-08-2018,180.419998,180.5,174.009995,174.699997,174.514832,31351800,,0
17-08-2018,174.5,176.220001,172.039993,173.800003,173.615799,24893200,,0
20-08-2018,174.039993,174.570007,170.910004,172.5,172.317169,21518000,,0
21-08-2018,172.809998,174.169998,171.389999,172.619995,172.437042,19578500,,0
22-08-2018,172.210007,174.240005,172.130005,173.639999,173.455963,16894100,,1
23-08-2018,173.089996,175.550003,172.830002,172.899994,172.716736,18053600,,0
24-08-2018,173.699997,174.820007,172.919998,174.649994,174.46489,14631600,,1
27-08-2018,175.990005,178.669998,175.789993,177.460007,177.271912,17921900,,1
28-08-2018,178.100006,178.240005,175.830002,176.259995,176.073181,15910700,,0
29-08-2018,176.300003,176.789993,174.75,175.899994,175.713562,18494100,,0
30-08-2018,175.899994,179.789993,175.699997,177.639999,177.451721,24216500,,1
31-08-2018,177.149994,177.619995,174.979996,175.729996,175.543747,18065200,,0
04-09-2018,173.5,173.889999,168.800003,171.160004,170.978592,29809000,,0
05-09-2018,169.490005,171.130005,166.669998,167.179993,167.002808,31226700,,0
06-09-2018,166.979996,166.979996,160,162.529999,162.357742,41514800,,0
07-09-2018,160.309998,164.630005,160.160004,163.039993,162.867188,24300600,,1
10-09-2018,163.509995,165.009995,162.160004,164.179993,164.005981,20197700,,1
11-09-2018,163.940002,167.190002,163.720001,165.940002,165.76413,20457100,,1
12-09-2018,163.25,164.490005,161.800003,162,161.828293,24078100,,0
13-09-2018,162,163.320007,160.860001,161.360001,161.18898,25453800,,0
14-09-2018,161.720001,162.839996,160.339996,162.320007,162.147964,21770400,,1
17-09-2018,161.919998,162.059998,159.770004,160.580002,160.409805,21005300,,0
18-09-2018,159.389999,161.759995,158.869995,160.300003,160.130096,22465200,,1
19-09-2018,160.080002,163.440002,159.479996,163.059998,162.887177,19629000,,1
20-09-2018,164.5,166.449997,164.470001,166.020004,165.84404,18936000,,1
21-09-2018,166.639999,167.25,162.809998,162.929993,162.757309,45994800,,0
24-09-2018,161.029999,165.699997,160.880005,165.410004,165.23468,19222800,,1
25-09-2018,161.990005,165.589996,161.149994,164.910004,164.735214,27622800,,1
26-09-2018,164.300003,169.300003,164.210007,166.949997,166.773041,25252200,,1
27-09-2018,167.550003,171.770004,167.210007,168.839996,168.661041,27266900,,1
28-09-2018,168.330002,168.789993,162.559998,164.460007,164.28569,34265600,,0
01-10-2018,163.029999,165.880005,161.259995,162.440002,162.267838,26407700,,0
02-10-2018,161.580002,162.279999,158.669998,159.330002,159.161133,36031000,,0
03-10-2018,160,163.660004,159.529999,162.429993,162.257828,23109500,,1
04-10-2018,161.460007,161.460007,157.350006,158.850006,158.681641,25739600,,0
05-10-2018,159.210007,160.899994,156.199997,157.330002,157.163254,25744000,,0
08-10-2018,155.539993,158.339996,154.389999,157.25,157.083328,24046000,,1
09-10-2018,157.690002,160.589996,157.419998,157.899994,157.732635,18844400,,1
10-10-2018,156.820007,157.690002,151.309998,151.380005,151.219559,30610000,,0
11-10-2018,150.130005,154.809998,149.160004,153.350006,153.187469,35338900,,1
12-10-2018,156.729996,156.889999,151.300003,153.740005,153.577057,25293500,,0
15-10-2018,153.320007,155.570007,152.550003,153.520004,153.357285,15433500,,1
16-10-2018,155.399994,159.460007,155.009995,158.779999,158.61171,19180100,,1
17-10-2018,159.559998,160.490005,157.949997,159.419998,159.251038,17592000,,0
18-10-2018,158.509995,158.660004,153.279999,154.919998,154.755798,21675100,,0
19-10-2018,155.860001,157.350006,153.550003,154.050003,153.886734,19761300,,0
22-10-2018,154.759995,157.339996,154.460007,154.779999,154.615952,15424700,,1
23-10-2018,151.220001,154.770004,150.850006,154.389999,154.226364,19095000,,1
24-10-2018,154.279999,154.649994,145.600006,146.039993,145.885208,27744600,,0
25-10-2018,147.729996,152.210007,147,150.949997,150.790009,22105700,,1
26-10-2018,145.820007,149,143.800003,145.369995,145.215912,31303300,,0
29-10-2018,148.5,148.830002,139.029999,142.089996,141.939392,31336800,,0
30-10-2018,139.940002,146.639999,139.740005,146.220001,146.065018,50528300,,1
31-10-2018,155,156.399994,148.960007,151.789993,151.62912,60101300,,0
01-11-2018,151.520004,152.75,149.350006,151.75,151.589157,25640800,,1
02-11-2018,151.800003,154.130005,148.960007,150.350006,150.190659,24708700,,0
05-11-2018,150.100006,150.190002,147.440002,148.679993,148.522415,15971200,,0
06-11-2018,149.309998,150.970001,148,149.940002,149.781082,16667100,,1
07-11-2018,151.570007,153.009995,149.830002,151.529999,151.3694,21877400,,0
08-11-2018,150.490005,150.940002,146.740005,147.869995,147.713272,24145800,,0
09-11-2018,146.75,147.759995,144.070007,144.960007,144.806366,17326900,,0
12-11-2018,144.479996,145.039993,140.490005,141.550003,141.399979,18542100,,0
13-11-2018,142,144.880005,141.619995,142.160004,142.009323,15141700,,1
14-11-2018,143.699997,145.580002,141.550003,144.220001,144.067139,22068400,,1
15-11-2018,142.330002,144.839996,140.830002,143.850006,143.69754,30320300,,1
16-11-2018,141.070007,141.770004,137.770004,139.529999,139.382111,37250600,,0
19-11-2018,137.610001,137.75,131.210007,131.550003,131.410568,44362700,,0
20-11-2018,127.029999,134.160004,126.849998,132.429993,132.289627,41939500,,1
21-11-2018,134.399994,137.190002,134.130005,134.820007,134.677109,25469700,,1
23-11-2018,133.649994,134.5,131.259995,131.729996,131.590378,11886100,,0
26-11-2018,133,137,132.779999,136.380005,136.235458,24263600,,1
27-11-2018,135.75,136.610001,133.710007,135,134.856918,20750300,,0
28-11-2018,136.279999,136.789993,131.850006,136.759995,136.615051,29847500,,1
29-11-2018,135.919998,139.990005,135.660004,138.679993,138.533005,24238700,,1
30-11-2018,138.259995,140.970001,137.360001,140.610001,140.460968,25732600,,1
03-12-2018,143,143.679993,140.759995,141.089996,140.94046,24819200,,0
04-12-2018,140.729996,143.389999,137.160004,137.929993,137.783798,30307400,,0
06-12-2018,133.820007,139.699997,133.669998,139.630005,139.48201,28218100,,1
07-12-2018,139.25,140.869995,136.660004,137.419998,137.274353,21195500,,0
10-12-2018,139.600006,143.050003,139.009995,141.850006,141.699661,26422200,,1
11-12-2018,143.880005,143.880005,141.100006,142.080002,141.929413,20300300,,0
12-12-2018,143.080002,147.190002,142.509995,144.5,144.346848,23696900,,1
13-12-2018,145.570007,145.850006,143.190002,145.009995,144.856293,18148600,,0
14-12-2018,143.339996,146.009995,142.509995,144.059998,143.907303,21785800,,1
17-12-2018,143.080002,144.919998,138.419998,140.190002,140.041412,24334000,,0
18-12-2018,141.080002,145.929993,139.830002,143.660004,143.507736,24709100,,1
19-12-2018,141.210007,144.910004,132.5,133.240005,133.098785,57404900,,0
20-12-2018,130.699997,135.570007,130,133.399994,133.258606,40297900,,1
21-12-2018,133.389999,134.899994,123.419998,124.949997,124.817566,56901500,,0
24-12-2018,123.099998,129.740005,123.019997,124.059998,123.928505,22066000,,1
26-12-2018,126,134.240005,125.889999,134.179993,134.037781,39723400,,1
27-12-2018,132.440002,134.990005,129.669998,134.520004,134.377426,31202500,,1
28-12-2018,135.339996,135.919998,132.199997,133.199997,133.058823,22627600,,0
31-12-2018,134.449997,134.639999,129.949997,131.089996,130.95105,24625300,,0
02-01-2019,128.990005,137.509995,128.559998,135.679993,135.536194,28146200,,1
03-01-2019,134.690002,137.169998,131.119995,131.740005,131.600372,22717900,,0
04-01-2019,134.009995,138,133.75,137.949997,137.803787,29002100,,1
07-01-2019,137.559998,138.869995,135.910004,138.050003,137.903687,20089300,,1
08-01-2019,139.889999,143.139999,139.539993,142.529999,142.378937,26263800,,1
09-01-2019,142.949997,144.699997,141.270004,144.229996,144.077133,22205900,,1
10-01-2019,143.080002,144.559998,140.839996,144.199997,144.047165,16125000,,1
11-01-2019,143.149994,145.360001,142.570007,143.800003,143.647598,12908000,,1
14-01-2019,142,146.570007,141.270004,145.389999,145.235901,20520300,,1
15-01-2019,146.009995,150.679993,145.990005,148.949997,148.79213,24069000,,1
16-01-2019,149,149.649994,147,147.539993,147.383621,18025700,,0
17-01-2019,146.949997,149,146.5,148.300003,148.142822,15787900,,1
18-01-2019,149.75,152.429993,148.550003,150.039993,149.880966,31029600,,1
22-01-2019,149.199997,151.529999,146.369995,147.570007,147.413605,22378700,,0
23-01-2019,148.279999,148.800003,143.059998,144.300003,144.147064,20098400,,0
24-01-2019,144.639999,146.440002,142.520004,145.830002,145.675446,20955500,,1
25-01-2019,147.479996,149.830002,146.539993,149.009995,148.852066,22237200,,1
28-01-2019,148.050003,148.960007,146.210007,147.470001,147.313705,15508500,,0
29-01-2019,148.089996,148.100006,143.429993,144.190002,144.03717,17632100,,0
30-01-2019,146.220001,150.949997,145.699997,150.419998,150.260574,44613200,,1
31-01-2019,165.600006,171.679993,165,166.690002,166.513336,77233600,,1
01-02-2019,165.839996,169.100006,165.660004,165.710007,165.534378,30806500,,0
04-02-2019,165.699997,169.300003,163.619995,169.25,169.070618,20036000,,1
05-02-2019,169.149994,171.979996,168.690002,171.160004,170.978592,22557000,,1
06-02-2019,171.199997,172.470001,169.270004,170.490005,170.309311,13281200,,0
07-02-2019,168.199997,169.240005,165.25,166.380005,166.203659,17517600,,0
08-02-2019,164.470001,167.369995,164.210007,167.330002,167.152649,12561400,,1
11-02-2019,167.899994,168.300003,165.080002,165.789993,165.614273,12811200,,0
12-02-2019,166.860001,168.339996,164.5,165.039993,164.865067,16292300,,0
13-02-2019,165.380005,166.220001,163.729996,164.070007,163.896118,14205100,,0
14-02-2019,163.190002,164.869995,162.25,163.949997,163.77623,12755200,,1
15-02-2019,164.509995,164.699997,160.860001,162.5,162.327774,15504400,,0
19-02-2019,160.5,164.149994,160.330002,162.289993,162.117981,14345400,,1
20-02-2019,162.25,163.720001,161.25,162.559998,162.387695,11770700,,1
21-02-2019,161.929993,162.240005,159.589996,160.039993,159.870361,15607800,,0
22-02-2019,160.580002,162.410004,160.309998,161.889999,161.718414,15858500,,1
25-02-2019,163.070007,166.070007,162.899994,164.619995,164.445511,18737100,,1
26-02-2019,164.339996,166.240005,163.800003,164.130005,163.956039,13784100,,0
27-02-2019,162.899994,163.929993,160.410004,162.809998,162.637436,12697500,,0
28-02-2019,162.369995,163.5,160.860001,161.449997,161.278885,11114200,,0
01-03-2019,162.600006,163.130005,161.690002,162.279999,162.108002,11097800,,0
04-03-2019,163.899994,167.5,163.830002,167.369995,167.192596,18894700,,1
05-03-2019,167.369995,171.880005,166.550003,171.259995,171.078476,28187900,,1
06-03-2019,172.899994,173.570007,171.270004,172.509995,172.327148,21531700,,0
07-03-2019,171.5,171.740005,167.610001,169.130005,168.950745,18306500,,0
08-03-2019,166.199997,169.619995,165.970001,169.600006,169.420242,13184800,,1
11-03-2019,171.600006,174.300003,171.580002,172.070007,171.887634,18884000,,1
12-03-2019,172.089996,173.800003,171.220001,171.919998,171.737778,12155300,,0
13-03-2019,172.320007,174.029999,172.119995,173.369995,173.186249,11973300,,1
14-03-2019,169.759995,171.149994,168.160004,170.169998,169.989639,18037400,,1
15-03-2019,167.160004,167.580002,162.509995,165.979996,165.804077,37135400,,0
18-03-2019,163.570007,163.899994,159.279999,160.470001,160.299927,37524200,,0
19-03-2019,161.479996,163.820007,160.820007,161.570007,161.398758,25611500,,1
20-03-2019,161.5,166.119995,161.240005,165.440002,165.264648,20211500,,1
21-03-2019,164.889999,166.389999,163.75,166.080002,165.903976,16223000,,1
22-03-2019,165.649994,167.419998,164.089996,164.339996,164.165817,16389200,,0
25-03-2019,163,166.539993,162,166.289993,166.113739,12631200,,1
26-03-2019,167.350006,169.449997,166.350006,167.679993,167.502274,15437900,,1
27-03-2019,167.850006,168.940002,164.789993,165.869995,165.694199,10620300,,0
28-03-2019,164.570007,166.720001,163.330002,165.550003,165.374542,10443000,,1
29-03-2019,166.389999,167.190002,164.809998,166.690002,166.513336,13455500,,1
01-04-2019,167.830002,168.899994,167.279999,168.699997,168.521194,10381500,,1
02-04-2019,170.139999,174.899994,169.550003,174.199997,174.015366,23946500,,1
03-04-2019,174.5,177.960007,172.949997,173.539993,173.356064,27391100,,0
04-04-2019,176.020004,178,175.529999,176.020004,175.833435,17847700,,0
05-04-2019,176.880005,177,175.100006,175.720001,175.533752,9594100,,0
08-04-2019,175.210007,175.5,174.229996,174.929993,174.744583,7297400,,0
09-04-2019,175.619995,179.190002,175.550003,177.580002,177.391785,19751000,,1
10-04-2019,178.179993,178.789993,176.539993,177.820007,177.631531,11701500,,0
11-04-2019,178.240005,178.399994,177,177.509995,177.321854,8071000,,0
12-04-2019,178,179.630005,177.949997,179.100006,178.910187,12329800,,1
15-04-2019,178.5,180.5,176.869995,179.649994,179.459579,10834800,,1
16-04-2019,179,180.169998,178.300003,178.869995,178.68042,11215200,,0
17-04-2019,179.600006,180.740005,178.360001,178.779999,178.590515,9973700,,0
18-04-2019,178.800003,178.880005,177.339996,178.279999,178.091049,11655600,,0
22-04-2019,178.25,181.669998,178.25,181.440002,181.247696,13389900,,1
23-04-2019,182.740005,184.220001,181.479996,183.779999,183.585205,19954800,,1
24-04-2019,184.490005,185.139999,181.649994,182.580002,182.38649,37289900,,0
25-04-2019,196.979996,198.479996,192.119995,193.259995,193.055161,54148800,,0
26-04-2019,192.5,192.899994,189.089996,191.490005,191.287048,22075000,,0
29-04-2019,190.949997,195.410004,190.649994,194.779999,194.573547,19641300,,1
30-04-2019,194.190002,197.389999,192.279999,193.399994,193.195007,23494700,,0
01-05-2019,194.779999,196.179993,193.009995,193.029999,192.825409,15996600,,0
02-05-2019,193,194,189.75,192.529999,192.325943,13209500,,0
03-05-2019,194.380005,196.160004,193.710007,195.470001,195.262817,14575400,,1
06-05-2019,191.240005,194.279999,190.550003,193.880005,193.674515,13994900,,1
07-05-2019,192.539993,192.899994,187.850006,189.770004,189.568863,16253000,,0
08-05-2019,189.389999,190.720001,188.550003,189.539993,189.339096,12505700,,1
09-05-2019,187.199997,189.770004,186.259995,188.649994,188.450043,12967000,,1
10-05-2019,188.25,190,184.589996,188.339996,188.140381,12578500,,1
13-05-2019,183.5,185.429993,180.839996,181.539993,181.34758,16833300,,0
14-05-2019,182.520004,183.490005,178.100006,180.729996,180.538437,17628100,,0
15-05-2019,180.419998,187.279999,180.020004,186.270004,186.072586,16746900,,1
16-05-2019,185.050003,188.580002,185.050003,186.990005,186.791809,12953100,,1
17-05-2019,184.839996,187.580002,184.279999,185.300003,185.103607,10485400,,1
20-05-2019,181.880005,184.229996,181.369995,182.720001,182.526337,10352000,,1
21-05-2019,184.570007,185.699997,183.889999,184.820007,184.624115,7502800,,1
22-05-2019,184.729996,186.740005,183.610001,185.320007,185.123581,9213800,,1
23-05-2019,182.419998,183.899994,179.669998,180.869995,180.678299,12768800,,0
24-05-2019,182.330002,183.630005,180.830002,181.059998,180.868088,8807700,,0
28-05-2019,181.539993,184.710007,181.449997,184.309998,184.114655,14843300,,1
29-05-2019,183.5,184.559998,181.350006,182.190002,181.996902,12797700,,0
30-05-2019,183.080002,183.479996,180.889999,183.009995,182.816025,8581500,,0
31-05-2019,180.279999,180.539993,177.160004,177.470001,177.281906,15226500,,0
03-06-2019,175,175.050003,161.009995,164.149994,163.976013,56059600,,0
04-06-2019,163.710007,168.279999,160.839996,167.5,167.322464,46044300,,1
05-06-2019,167.479996,168.720001,164.630005,168.169998,167.99176,19758300,,1
06-06-2019,168.300003,169.699997,167.229996,168.330002,168.151596,12446400,,1
07-06-2019,170.169998,173.869995,168.839996,173.350006,173.166275,16917300,,1
10-06-2019,174.75,177.860001,173.800003,174.820007,174.63472,14767900,,1
11-06-2019,178.479996,179.979996,176.789993,178.100006,177.91124,15266600,,0
12-06-2019,178.380005,179.270004,172.880005,175.039993,174.854477,17699800,,0
13-06-2019,175.529999,178.029999,174.610001,177.470001,177.281906,12253600,,1
14-06-2019,180.509995,181.839996,180,181.330002,181.137817,16773700,,1
17-06-2019,185.009995,189.5,184.410004,189.009995,188.809662,29459900,,1
18-06-2019,194,194.529999,187.279999,188.470001,188.270248,37571400,,0
19-06-2019,187,188.100006,184.550003,187.479996,187.281281,21417100,,1
20-06-2019,190.949997,191.160004,187.639999,189.529999,189.329117,14635700,,0
21-06-2019,188.75,192,188.75,191.139999,190.937408,22751200,,1
24-06-2019,192.419998,193.979996,191.570007,192.600006,192.395874,15509000,,1
25-06-2019,192.880005,193.139999,188.130005,188.839996,188.639847,16750300,,0
26-06-2019,189.539993,190.759995,187.309998,187.660004,187.461105,12808600,,0
27-06-2019,189.880005,198.880005,188.270004,189.5,189.299149,11159000,,0
28-06-2019,190.550003,193.199997,189.940002,193,192.795441,16378900,,1
01-07-2019,195.210007,195.279999,191.929993,193,192.795441,14181800,,0
02-07-2019,193,195,192.710007,195,194.79332,9050000,,1
03-07-2019,194.160004,197.399994,194.160004,197.199997,196.990982,10246100,,1
05-07-2019,196.179993,197.070007,194.169998,196.399994,196.191833,11164100,,1
08-07-2019,195.190002,196.679993,193.639999,195.759995,195.552505,9723900,,1
09-07-2019,194.970001,199.460007,194.889999,199.210007,198.998871,14698600,,1
10-07-2019,200,202.960007,199.669998,202.729996,202.515121,20571700,,1
11-07-2019,203.259995,203.800003,200.210007,201.229996,201.016708,13678500,,0
12-07-2019,199.679993,205.300003,199.160004,204.869995,204.652863,15366300,,1
15-07-2019,204.25,205.330002,201.820007,203.910004,203.693878,16030300,,0
16-07-2019,203.889999,205.470001,203.100006,203.839996,203.623947,12132700,,0
17-07-2019,204.179993,204.360001,201.589996,201.800003,201.586121,12083700,,0
18-07-2019,200.149994,202.470001,199.380005,200.779999,200.5672,11937900,,1
19-07-2019,202.179993,202.330002,198.070007,198.360001,198.149765,12098300,,0
22-07-2019,199.910004,202.570007,198.809998,202.320007,202.105576,13589000,,1
23-07-2019,202.839996,204.240005,200.960007,202.360001,202.145523,14583700,,0
24-07-2019,197.630005,204.809998,197.220001,204.660004,204.443085,32532500,,1
25-07-2019,206.699997,208.660004,198.259995,200.710007,200.497269,39889900,,0
26-07-2019,200.190002,202.880005,196.25,199.75,199.538284,24434000,,0
29-07-2019,199,199.630005,195.300003,195.940002,195.73233,16530800,,0
30-07-2019,195.389999,198.710007,193.5,197.039993,196.831146,11903600,,1
31-07-2019,196.949997,198.759995,192.679993,194.229996,194.024139,14593500,,0
01-08-2019,194.169998,198.470001,190.880005,192.729996,192.525726,17777000,,0
02-08-2019,191.100006,192.619995,188.070007,189.020004,188.819656,15297000,,0
05-08-2019,184.690002,185.669998,179.339996,181.729996,181.537384,23086700,,0
06-08-2019,183.690002,185.789993,183.089996,184.509995,184.314438,18035700,,1
07-08-2019,183.600006,186.369995,181.220001,185.149994,184.953751,15833200,,1
08-08-2019,186.619995,190.339996,184.050003,190.160004,189.95845,14828900,,1
09-08-2019,190,190.979996,187.119995,187.850006,187.650909,11058800,,0
12-08-2019,186.850006,187.589996,184.460007,185.369995,185.173523,10930900,,0
13-08-2019,185.520004,191.380005,185.369995,188.449997,188.250259,13577000,,1
14-08-2019,185.800003,185.990005,179.309998,179.710007,179.519531,18903700,,0
15-08-2019,180.949997,183.199997,180.029999,182.589996,182.396469,12925900,,1
16-08-2019,183.75,185.100006,182.360001,183.699997,183.505295,12654600,,0
19-08-2019,186.009995,187.5,184.850006,186.169998,185.972672,9691200,,1
20-08-2019,185.449997,186,182.389999,183.809998,183.615173,10083400,,0
21-08-2019,185,185.899994,183.139999,183.550003,183.355453,8398200,,0
22-08-2019,183.429993,184.110001,179.910004,182.039993,181.847046,10821400,,0
23-08-2019,180.839996,183.130005,176.660004,177.75,177.5616,17323400,,0
26-08-2019,179.399994,180.5,178.240005,180.360001,180.168839,8773600,,1
27-08-2019,181.929993,184.039993,181.009995,181.300003,181.107849,14399600,,0
28-08-2019,180.529999,181.949997,178.919998,181.759995,181.567352,9386100,,1
29-08-2019,183.770004,186.080002,183.470001,185.570007,185.373322,10128700,,1
30-08-2019,186.779999,186.800003,183.460007,185.669998,185.473206,10774500,,0
03-09-2019,184,185.669998,182.110001,182.389999,182.196686,9779400,,0
04-09-2019,184.649994,187.75,183.889999,187.139999,186.94165,11308000,,1
05-09-2019,188.529999,191.360001,187.940002,190.899994,190.697662,13876700,,1
06-09-2019,190.210007,190.210007,186.350006,187.490005,187.29129,15226800,,0
09-09-2019,187.729996,188.979996,185.850006,188.759995,188.559937,14722400,,1
10-09-2019,187.440002,188.100006,184.550003,186.169998,185.972672,15455900,,0
11-09-2019,186.460007,189.440002,186.080002,188.490005,188.290222,11761700,,1
12-09-2019,189.860001,190.929993,187.229996,187.470001,187.271301,11419800,,0
13-09-2019,187.330002,187.970001,186.539993,187.190002,186.991608,11441100,,0
16-09-2019,186.929993,187.789993,185.770004,186.220001,186.022629,8444800,,0
17-09-2019,186.660004,188.320007,185.539993,188.080002,187.880661,9671100,,1
18-09-2019,188.089996,189.080002,186.009995,188.139999,187.940598,9681900,,1
19-09-2019,188.660004,191.100006,188.149994,190.139999,189.938477,10392700,,1
20-09-2019,190.660004,193.100006,188.119995,189.929993,189.728683,19934200,,0
23-09-2019,189.339996,190.100006,185.210007,186.820007,186.621994,13327600,,0
24-09-2019,187.979996,188.039993,180.389999,181.279999,181.08786,18546600,,0
25-09-2019,181.449997,183.419998,177.869995,182.800003,182.606262,18068300,,1
26-09-2019,181.330002,181.399994,177.669998,180.110001,179.919098,16083300,,0
27-09-2019,180.490005,180.759995,175.660004,177.100006,176.912292,14656200,,0
30-09-2019,177.869995,178.669998,176.850006,178.080002,177.891251,10740000,,1
01-10-2019,179.149994,179.839996,174.880005,175.809998,175.623657,17073000,,0
02-10-2019,174.839996,176.529999,173.089996,174.600006,174.414948,16151700,,0
03-10-2019,175.570007,179.839996,173.630005,179.380005,179.18988,16086300,,1
04-10-2019,179.550003,180.979996,178.100006,180.449997,180.258743,10430200,,1
07-10-2019,180,181.179993,178.089996,179.679993,179.489548,9178300,,0
08-10-2019,178.259995,180.369995,177.720001,177.75,177.5616,9466900,,0
09-10-2019,179.160004,180.720001,177.940002,179.850006,179.659378,7556900,,1
10-10-2019,180.320007,181.610001,179.169998,180.029999,179.839188,8605000,,0
11-10-2019,182.149994,186.490005,182.139999,184.190002,183.994781,14930500,,1
14-10-2019,184.199997,184.619995,182.570007,183.279999,183.085739,7006000,,0
15-10-2019,183.800003,190.380005,183.660004,188.889999,188.689804,15039100,,1
16-10-2019,188.320007,189.699997,186.899994,189.550003,189.349106,10516900,,1
17-10-2019,190.300003,190.839996,188.770004,190.389999,190.188202,9603000,,1
18-10-2019,190.229996,191.490005,183.919998,185.850006,185.65303,16874200,,0
21-10-2019,187.039993,189.910004,186.75,189.759995,189.558868,8122600,,1
22-10-2019,190,190.649994,181.5,182.339996,182.146729,19537600,,0
23-10-2019,182.009995,186.380005,182,186.149994,185.952698,12300400,,1
24-10-2019,184.619995,186.729996,182.800003,186.380005,186.182465,11413500,,1
25-10-2019,185.830002,189,185.089996,187.889999,187.690857,8061200,,1
28-10-2019,187.199997,189.529999,185.080002,189.399994,189.199249,13657900,,1
29-10-2019,191.690002,192.529999,188.470001,189.309998,189.109344,13574900,,0
30-10-2019,189.559998,190.449997,185.979996,188.25,188.050476,28734600,,0
31-10-2019,196.699997,198.089996,188.25,191.649994,191.446869,42286500,,0
01-11-2019,192.850006,194.110001,189.910004,193.619995,193.41478,21711800,,1
04-11-2019,194.550003,197.369995,193.809998,194.720001,194.513626,16371300,,1
05-11-2019,195.369995,195.75,193.600006,194.320007,194.114044,9942000,,0
06-11-2019,194.029999,194.369995,191.350006,191.550003,191.346985,10973000,,0
07-11-2019,191.910004,193.440002,189.470001,190.419998,190.21817,13473000,,0
08-11-2019,190,192.339996,189.699997,190.839996,190.637726,10760800,,1
11-11-2019,189.929993,190.080002,188.539993,189.610001,189.409042,8631200,,0
12-11-2019,190,195.059998,189.740005,194.470001,194.263885,17615500,,1
13-11-2019,194.699997,195.699997,192.740005,193.190002,192.985245,10860700,,0
14-11-2019,192.929993,194.029999,191.449997,193.149994,192.945282,9040500,,1
15-11-2019,194.259995,195.300003,193.380005,195.100006,194.893219,11524300,,1
18-11-2019,194.559998,198.630005,193.050003,197.399994,197.190765,16167200,,1
19-11-2019,197.399994,200,196.860001,199.320007,199.108749,19056800,,1
20-11-2019,198.580002,199.589996,195.429993,197.509995,197.300659,12355400,,0
21-11-2019,197.419998,199.089996,196.860001,197.929993,197.720215,12131000,,1
22-11-2019,198.380005,199.300003,197.619995,198.820007,198.609283,9959800,,1
25-11-2019,199.520004,200.970001,199.25,199.789993,199.578232,15272300,,1
26-11-2019,200,200.149994,198.039993,198.970001,198.759109,11735500,,0
27-11-2019,199.899994,203.139999,199.419998,202,201.785904,12736600,,1
29-11-2019,201.600006,203.800003,201.210007,201.639999,201.426285,7985200,,1
02-12-2019,202.130005,202.179993,198.050003,199.699997,199.488342,11503400,,0
03-12-2019,197.600006,198.929993,195.080002,198.820007,198.609283,11595300,,1
04-12-2019,200,200.029999,198.050003,198.710007,198.49939,8456300,,0
05-12-2019,199.860001,201.289993,198.210007,199.360001,199.148697,9740400,,0
06-12-2019,200.5,201.570007,200.059998,201.050003,200.836914,12270600,,1
09-12-2019,200.649994,203.139999,200.210007,201.339996,201.126602,11954800,,1
10-12-2019,201.660004,202.050003,200.149994,200.869995,200.657089,9475700,,0
